IMEI,CO2,温度,湿度,取得時間
357864098056037,638,19.1,33.1,2022-02-09 10:40
357864098056037,666,19.3,33.5,2022-02-09 10:45
357864098056037,664,19.4,32.9,2022-02-09 10:50
357864098056037,619,19.5,32.2,2022-02-09 10:55
357864098056037,639,19.5,32.2,2022-02-09 11:00
357864098056037,622,19.6,32.0,2022-02-09 11:05
357864098056037,656,19.7,31.9,2022-02-09 11:10
357864098056037,606,19.9,31.4,2022-02-09 11:15
357864098056037,607,19.9,31.3,2022-02-09 11:20
357864098056037,627,19.8,31.3,2022-02-09 11:25
357864098056037,637,19.9,31.7,2022-02-09 11:30
357864098056037,655,20.0,31.5,2022-02-09 11:35
357864098056037,608,20.1,31.0,2022-02-09 11:40
357864098056037,610,20.1,30.8,2022-02-09 11:45
357864098056037,602,20.1,30.6,2022-02-09 11:50
357864098056037,626,20.1,31.0,2022-02-09 11:55
357864098056037,713,20.3,31.2,2022-02-09 12:00
357864098056037,707,20.5,31.1,2022-02-09 12:05
357864098056037,681,20.7,30.8,2022-02-09 12:10
357864098056037,664,20.7,30.2,2022-02-09 12:15
357864098056037,700,20.7,30.6,2022-02-09 12:20
357864098056037,633,20.6,30.0,2022-02-09 12:25
357864098056037,575,20.5,29.4,2022-02-09 12:30
357864098056037,559,20.3,29.3,2022-02-09 12:35
357864098056037,559,20.2,29.2,2022-02-09 12:41
357864098056037,548,20.2,29.2,2022-02-09 12:46
357864098056037,523,20.3,28.9,2022-02-09 12:51
357864098056037,537,20.4,28.9,2022-02-09 12:56
357864098056037,528,20.6,28.4,2022-02-09 13:01
357864098056037,555,20.7,28.7,2022-02-09 13:06
357864098056037,553,20.8,28.5,2022-02-09 13:11
357864098056037,624,21.0,29.0,2022-02-09 13:16
357864098056037,669,21.3,29.4,2022-02-09 13:21
357864098056037,731,21.5,29.5,2022-02-09 13:26
357864098056037,786,21.8,29.7,2022-02-09 13:31
357864098056037,806,21.9,29.9,2022-02-09 13:36
357864098056037,821,22.1,29.8,2022-02-09 13:41
357864098056037,763,22.3,29.3,2022-02-09 13:46
357864098056037,720,22.2,29.3,2022-02-09 13:51
357864098056037,755,22.1,29.8,2022-02-09 13:56
357864098056037,855,22.0,29.9,2022-02-09 14:01
357864098056037,877,21.9,29.8,2022-02-09 14:06
357864098056037,830,21.9,29.7,2022-02-09 14:11
357864098056037,908,21.9,30.3,2022-02-09 14:16
357864098056037,947,22.0,30.5,2022-02-09 14:21
357864098056037,914,22.1,30.3,2022-02-09 14:26
357864098056037,943,22.2,30.2,2022-02-09 14:31
357864098056037,974,22.3,30.4,2022-02-09 14:36
357864098056037,965,22.3,30.6,2022-02-09 14:41
357864098056037,980,22.4,30.2,2022-02-09 14:46
357864098056037,905,22.3,29.6,2022-02-09 14:51
357864098056037,840,22.2,29.6,2022-02-09 14:56
357864098056037,761,22.0,29.2,2022-02-09 15:01
357864098056037,707,21.9,29.0,2022-02-09 15:06
357864098056037,741,21.9,29.1,2022-02-09 15:11
357864098056037,777,22.0,29.2,2022-02-09 15:16
357864098056037,762,22.0,28.8,2022-02-09 15:21
357864098056037,736,22.1,28.6,2022-02-09 15:26
357864098056037,702,22.0,28.6,2022-02-09 15:31
357864098056037,718,21.9,28.7,2022-02-09 15:36
357864098056037,772,21.9,29.4,2022-02-09 15:41
357864098056037,768,22.1,29.1,2022-02-09 15:46
357864098056037,764,22.2,29.0,2022-02-09 15:51
357864098056037,775,22.2,28.9,2022-02-09 15:56
357864098056037,778,22.1,29.2,2022-02-09 16:01
357864098056037,740,22.2,29.1,2022-02-09 16:06
357864098056037,710,22.3,28.9,2022-02-09 16:11
357864098056037,711,22.3,28.8,2022-02-09 16:17
357864098056037,694,22.1,28.9,2022-02-09 16:22
357864098056037,777,22.0,29.6,2022-02-09 16:27
357864098056037,692,22.0,29.1,2022-02-09 16:32
357864098056037,642,21.8,29.3,2022-02-09 16:37
357864098056037,624,21.6,29.7,2022-02-09 16:42
357864098056037,587,21.4,29.8,2022-02-09 16:47
357864098056037,558,21.4,29.9,2022-02-09 16:52
357864098056037,531,21.3,30.2,2022-02-09 16:57
357864098056037,526,21.2,30.5,2022-02-09 17:02
357864098056037,507,21.2,30.6,2022-02-09 17:07
357864098056037,492,21.2,30.5,2022-02-09 17:12
357864098056037,481,21.1,30.7,2022-02-09 17:17
357864098056037,473,21.0,30.9,2022-02-09 17:22
357864098056037,450,20.8,31.2,2022-02-09 17:27
357864098056037,444,20.6,31.5,2022-02-09 17:32
357864098056037,441,20.5,31.5,2022-02-09 17:37
357864098056037,440,20.5,31.5,2022-02-09 17:42
357864098056037,430,20.4,31.5,2022-02-09 17:47
357864098056037,434,20.4,31.7,2022-02-09 17:52
357864098056037,422,20.2,32.0,2022-02-09 17:57
357864098056037,420,20.1,32.2,2022-02-09 18:02
357864098056037,420,20.0,32.5,2022-02-09 18:07
357864098056037,420,19.9,32.9,2022-02-09 18:12
357864098056037,420,19.9,33.1,2022-02-09 18:17
357864098056037,420,19.9,33.4,2022-02-09 18:22
357864098056037,420,19.9,33.5,2022-02-09 18:27
357864098056037,420,19.9,33.8,2022-02-09 18:32
357864098056037,420,19.9,34.1,2022-02-09 18:37
357864098056037,420,19.9,34.0,2022-02-09 18:42
357864098056037,420,19.8,34.2,2022-02-09 18:47
357864098056037,420,19.7,34.6,2022-02-09 18:52
357864098056037,420,19.7,34.7,2022-02-09 18:57
357864098056037,420,19.7,34.8,2022-02-09 19:02
357864098056037,420,19.6,35.0,2022-02-09 19:07
357864098056037,420,19.5,35.3,2022-02-09 19:12
357864098056037,420,19.5,35.3,2022-02-09 19:17
357864098056037,420,19.5,35.2,2022-02-09 19:22
357864098056037,420,19.5,35.3,2022-02-09 19:27
357864098056037,420,19.5,35.3,2022-02-09 19:32
357864098056037,420,19.5,35.4,2022-02-09 19:37
357864098056037,420,19.5,35.5,2022-02-09 19:42
357864098056037,420,19.5,35.5,2022-02-09 19:47
357864098056037,420,19.4,35.6,2022-02-09 19:53
357864098056037,421,19.4,35.5,2022-02-09 19:58
357864098056037,421,19.3,35.7,2022-02-09 20:03
357864098056037,420,19.1,35.8,2022-02-09 20:08
357864098056037,420,18.9,36.2,2022-02-09 20:13
357864098056037,420,18.5,36.4,2022-02-09 20:18
357864098056037,420,18.3,36.6,2022-02-09 20:23
357864098056037,420,18.1,36.9,2022-02-09 20:28
357864098056037,420,17.9,37.0,2022-02-09 20:33
357864098056037,420,17.7,37.4,2022-02-09 20:38
357864098056037,420,17.5,37.5,2022-02-09 20:43
357864098056037,420,17.3,37.8,2022-02-09 20:48
357864098056037,420,17.1,38.0,2022-02-09 20:53
357864098056037,420,17.0,38.2,2022-02-09 20:58
357864098056037,420,16.9,38.2,2022-02-09 21:03
357864098056037,420,16.8,38.2,2022-02-09 21:08
357864098056037,420,16.6,38.5,2022-02-09 21:13
357864098056037,420,16.5,38.7,2022-02-09 21:18
357864098056037,420,16.4,38.7,2022-02-09 21:23
357864098056037,420,16.3,38.8,2022-02-09 21:28
357864098056037,420,16.2,38.9,2022-02-09 21:33
357864098056037,420,16.1,39.0,2022-02-09 21:38
357864098056037,420,16.0,39.0,2022-02-09 21:43
357864098056037,420,16.0,39.1,2022-02-09 21:48
357864098056037,420,15.9,39.2,2022-02-09 21:53
357864098056037,420,15.8,39.4,2022-02-09 21:58
357864098056037,420,15.6,39.6,2022-02-09 22:03
357864098056037,420,15.5,39.6,2022-02-09 22:08
357864098056037,420,15.5,39.7,2022-02-09 22:13
357864098056037,420,15.5,39.7,2022-02-09 22:18
357864098056037,420,15.4,39.9,2022-02-09 22:23
357864098056037,420,15.3,39.9,2022-02-09 22:28
357864098056037,420,15.2,40.0,2022-02-09 22:33
357864098056037,420,15.2,40.0,2022-02-09 22:38
357864098056037,420,15.1,40.1,2022-02-09 22:43
357864098056037,420,15.1,40.2,2022-02-09 22:48
357864098056037,420,15.0,40.3,2022-02-09 22:53
357864098056037,420,15.0,40.3,2022-02-09 22:58
357864098056037,420,14.9,40.4,2022-02-09 23:03
357864098056037,420,14.9,40.5,2022-02-09 23:08
357864098056037,420,14.8,40.5,2022-02-09 23:13
357864098056037,420,14.8,40.7,2022-02-09 23:18
357864098056037,420,14.8,40.6,2022-02-09 23:23
357864098056037,420,14.7,40.7,2022-02-09 23:28
357864098056037,420,14.7,40.8,2022-02-09 23:34
357864098056037,420,14.7,40.7,2022-02-09 23:39
357864098056037,420,14.6,40.8,2022-02-09 23:44
357864098056037,420,14.6,40.8,2022-02-09 23:49
357864098056037,420,14.6,40.9,2022-02-09 23:54
357864098056037,420,14.5,40.9,2022-02-09 23:59
357864098056037,420,14.5,41.0,2022-02-10 00:04
357864098056037,420,14.5,41.0,2022-02-10 00:09
357864098056037,420,14.4,41.1,2022-02-10 00:14
357864098056037,420,14.4,41.1,2022-02-10 00:19
357864098056037,422,14.4,41.0,2022-02-10 00:24
357864098056037,420,14.4,41.2,2022-02-10 00:29
357864098056037,420,14.3,41.2,2022-02-10 00:34
357864098056037,422,14.3,41.3,2022-02-10 00:39
357864098056037,422,14.3,41.3,2022-02-10 00:44
357864098056037,425,14.2,41.4,2022-02-10 00:49
357864098056037,423,14.2,41.4,2022-02-10 00:54
357864098056037,423,14.2,41.5,2022-02-10 00:59
357864098056037,428,14.3,41.3,2022-02-10 01:04
357864098056037,429,14.2,41.4,2022-02-10 01:09
357864098056037,427,14.1,41.6,2022-02-10 01:14
357864098056037,426,14.1,41.7,2022-02-10 01:19
357864098056037,427,14.1,41.7,2022-02-10 01:24
357864098056037,429,14.1,41.8,2022-02-10 01:29
357864098056037,428,14.0,41.8,2022-02-10 01:34
357864098056037,428,14.0,41.9,2022-02-10 01:39
357864098056037,430,14.0,41.9,2022-02-10 01:44
357864098056037,430,14.0,41.9,2022-02-10 01:49
357864098056037,430,14.0,42.0,2022-02-10 01:54
357864098056037,433,13.9,42.0,2022-02-10 01:59
357864098056037,433,13.9,42.1,2022-02-10 02:04
357864098056037,433,13.9,42.0,2022-02-10 02:09
357864098056037,435,13.9,42.1,2022-02-10 02:14
357864098056037,436,13.9,42.1,2022-02-10 02:19
357864098056037,435,13.9,42.2,2022-02-10 02:24
357864098056037,438,13.9,42.2,2022-02-10 02:29
357864098056037,437,13.8,42.3,2022-02-10 02:34
357864098056037,438,13.8,42.3,2022-02-10 02:39
357864098056037,439,13.8,42.3,2022-02-10 02:44
357864098056037,438,13.8,42.4,2022-02-10 02:49
357864098056037,438,13.8,42.5,2022-02-10 02:54
357864098056037,443,13.8,42.4,2022-02-10 02:59
357864098056037,440,13.8,42.5,2022-02-10 03:04
357864098056037,440,13.8,42.5,2022-02-10 03:10
357864098056037,441,13.7,42.5,2022-02-10 03:15
357864098056037,441,13.7,42.6,2022-02-10 03:20
357864098056037,441,13.7,42.6,2022-02-10 03:25
357864098056037,442,13.7,42.6,2022-02-10 03:30
357864098056037,443,13.7,42.6,2022-02-10 03:35
357864098056037,445,13.7,42.7,2022-02-10 03:40
357864098056037,444,13.7,42.7,2022-02-10 03:45
357864098056037,443,13.6,42.7,2022-02-10 03:50
357864098056037,446,13.7,42.8,2022-02-10 03:55
357864098056037,443,13.6,42.9,2022-02-10 04:00
357864098056037,445,13.6,42.9,2022-02-10 04:05
357864098056037,445,13.6,43.0,2022-02-10 04:10
357864098056037,447,13.6,43.1,2022-02-10 04:15
357864098056037,446,13.6,43.1,2022-02-10 04:20
357864098056037,444,13.5,43.2,2022-02-10 04:25
357864098056037,447,13.5,43.2,2022-02-10 04:30
357864098056037,447,13.5,43.3,2022-02-10 04:35
357864098056037,449,13.5,43.4,2022-02-10 04:40
357864098056037,446,13.5,43.3,2022-02-10 04:45
357864098056037,447,13.5,43.3,2022-02-10 04:50
357864098056037,447,13.5,43.4,2022-02-10 04:55
357864098056037,447,13.5,43.4,2022-02-10 05:00
357864098056037,449,13.5,43.4,2022-02-10 05:05
357864098056037,451,13.4,43.4,2022-02-10 05:10
357864098056037,451,13.4,43.4,2022-02-10 05:15
357864098056037,451,13.4,43.4,2022-02-10 05:20
357864098056037,451,13.4,43.4,2022-02-10 05:25
357864098056037,452,13.4,43.5,2022-02-10 05:30
357864098056037,454,13.4,43.5,2022-02-10 05:35
357864098056037,454,13.4,43.6,2022-02-10 05:40
357864098056037,453,13.4,43.6,2022-02-10 05:45
357864098056037,454,13.4,43.6,2022-02-10 05:50
357864098056037,452,13.4,43.7,2022-02-10 05:55
357864098056037,456,13.3,43.8,2022-02-10 06:00
357864098056037,455,13.3,43.8,2022-02-10 06:05
357864098056037,455,13.3,43.9,2022-02-10 06:10
357864098056037,454,13.3,43.9,2022-02-10 06:15
357864098056037,456,13.3,44.4,2022-02-10 06:20
357864098056037,456,13.2,44.5,2022-02-10 06:25
357864098056037,456,13.2,44.4,2022-02-10 06:30
357864098056037,456,13.2,44.5,2022-02-10 06:35
357864098056037,455,13.2,44.6,2022-02-10 06:41
357864098056037,457,13.2,44.8,2022-02-10 06:46
357864098056037,455,13.2,45.2,2022-02-10 06:51
357864098056037,456,13.2,45.3,2022-02-10 06:56
357864098056037,457,13.2,45.5,2022-02-10 07:01
357864098056037,459,13.1,45.8,2022-02-10 07:06
357864098056037,458,13.1,46.1,2022-02-10 07:11
357864098056037,460,13.1,46.2,2022-02-10 07:16
357864098056037,463,13.1,46.7,2022-02-10 07:21
357864098056037,462,13.1,46.8,2022-02-10 07:26
357864098056037,463,13.1,47.1,2022-02-10 07:31
357864098056037,464,13.1,47.2,2022-02-10 07:36
357864098056037,464,13.0,47.1,2022-02-10 07:41
357864098056037,465,13.0,47.7,2022-02-10 07:46
357864098056037,465,13.0,47.6,2022-02-10 07:51
357864098056037,467,13.0,47.7,2022-02-10 07:56
357864098056037,468,13.0,48.5,2022-02-10 08:01
357864098056037,470,13.0,48.5,2022-02-10 08:06
357864098056037,472,13.0,48.6,2022-02-10 08:11
357864098056037,476,13.0,48.7,2022-02-10 08:16
357864098056037,474,13.0,49.0,2022-02-10 08:21
357864098056037,475,13.0,48.9,2022-02-10 08:26
357864098056037,476,13.0,49.1,2022-02-10 08:31
357864098056037,482,13.0,49.8,2022-02-10 08:36
357864098056037,497,13.4,50.4,2022-02-10 08:41
357864098056037,501,14.0,50.9,2022-02-10 08:46
357864098056037,495,14.5,50.8,2022-02-10 08:51
357864098056037,495,15.0,50.3,2022-02-10 08:56
357864098056037,521,15.5,50.1,2022-02-10 09:01
357864098056037,501,15.8,49.4,2022-02-10 09:06
357864098056037,491,16.3,48.4,2022-02-10 09:11
357864098056037,489,16.5,47.7,2022-02-10 09:16
357864098056037,495,16.8,47.9,2022-02-10 09:21
357864098056037,506,17.0,47.4,2022-02-10 09:26
357864098056037,499,17.3,46.7,2022-02-10 09:31
357864098056037,494,17.6,46.4,2022-02-10 09:36
357864098056037,481,17.7,46.0,2022-02-10 09:41
357864098056037,509,18.0,46.0,2022-02-10 09:46
357864098056037,522,18.3,45.1,2022-02-10 09:51
357864098056037,531,18.6,45.3,2022-02-10 09:56
357864098056037,546,18.8,44.8,2022-02-10 10:01
357864098056037,540,19.1,43.9,2022-02-10 10:06
357864098056037,529,19.2,43.1,2022-02-10 10:11
357864098056037,528,19.3,43.0,2022-02-10 10:16
357864098056037,531,19.5,42.8,2022-02-10 10:22
357864098056037,510,19.7,42.2,2022-02-10 10:27
357864098056037,514,19.8,42.4,2022-02-10 10:32
357864098056037,546,19.7,42.3,2022-02-10 10:37
357864098056037,548,19.9,42.2,2022-02-10 10:42
357864098056037,538,20.1,41.5,2022-02-10 10:47
357864098056037,564,20.2,41.5,2022-02-10 10:52
357864098056037,541,20.3,40.9,2022-02-10 10:57
357864098056037,523,20.4,40.7,2022-02-10 11:02
357864098056037,517,20.4,40.5,2022-02-10 11:07
357864098056037,516,20.4,40.3,2022-02-10 11:12
357864098056037,532,20.5,40.1,2022-02-10 11:17
357864098056037,544,20.6,40.1,2022-02-10 11:22
357864098056037,534,20.7,39.7,2022-02-10 11:27
357864098056037,520,20.8,39.3,2022-02-10 11:32
357864098056037,515,20.9,39.0,2022-02-10 11:37
357864098056037,515,20.9,38.9,2022-02-10 11:42
357864098056037,522,21.0,38.9,2022-02-10 11:47
357864098056037,512,21.0,38.5,2022-02-10 11:52
357864098056037,504,21.0,38.1,2022-02-10 11:57
357864098056037,503,21.1,37.9,2022-02-10 12:02
357864098056037,512,21.0,37.7,2022-02-10 12:07
357864098056037,532,21.1,37.7,2022-02-10 12:12
357864098056037,519,21.1,37.1,2022-02-10 12:17
357864098056037,532,21.1,37.3,2022-02-10 12:22
357864098056037,554,21.1,37.1,2022-02-10 12:27
357864098056037,515,21.0,36.7,2022-02-10 12:32
357864098056037,493,20.9,36.6,2022-02-10 12:37
357864098056037,481,20.6,36.8,2022-02-10 12:42
357864098056037,464,20.2,37.3,2022-02-10 12:47
357864098056037,448,19.9,37.8,2022-02-10 12:52
357864098056037,439,19.5,38.2,2022-02-10 12:57
357864098056037,438,19.3,38.4,2022-02-10 13:02
357864098056037,434,19.0,38.6,2022-02-10 13:07
357864098056037,427,18.8,38.8,2022-02-10 13:12
357864098056037,425,18.6,39.1,2022-02-10 13:17
357864098056037,424,18.3,39.3,2022-02-10 13:22
357864098056037,420,18.1,39.6,2022-02-10 13:27
357864098056037,420,17.9,39.9,2022-02-10 13:32
357864098056037,420,17.8,40.2,2022-02-10 13:37
357864098056037,420,17.6,40.4,2022-02-10 13:42
357864098056037,420,17.5,40.6,2022-02-10 13:47
357864098056037,420,17.3,40.8,2022-02-10 13:52
357864098056037,420,17.1,41.1,2022-02-10 13:58
357864098056037,420,17.0,41.3,2022-02-10 14:03
357864098056037,420,16.9,41.5,2022-02-10 14:08
357864098056037,420,16.7,41.6,2022-02-10 14:13
357864098056037,420,16.6,41.6,2022-02-10 14:18
357864098056037,420,16.5,41.9,2022-02-10 14:23
357864098056037,420,16.4,42.0,2022-02-10 14:28
357864098056037,420,16.3,42.1,2022-02-10 14:33
357864098056037,420,16.2,42.4,2022-02-10 14:38
357864098056037,420,16.1,42.6,2022-02-10 14:43
357864098056037,420,16.0,42.7,2022-02-10 14:48
357864098056037,420,15.9,42.7,2022-02-10 14:53
357864098056037,420,15.8,43.0,2022-02-10 14:58
357864098056037,420,15.9,42.8,2022-02-10 15:03
357864098056037,420,15.7,43.1,2022-02-10 15:08
357864098056037,420,15.7,43.2,2022-02-10 15:13
357864098056037,420,15.6,43.3,2022-02-10 15:18
357864098056037,420,15.5,43.4,2022-02-10 15:23
357864098056037,420,15.4,43.5,2022-02-10 15:28
357864098056037,420,15.4,43.6,2022-02-10 15:33
357864098056037,420,15.3,43.7,2022-02-10 15:38
357864098056037,420,15.3,43.8,2022-02-10 15:43
357864098056037,420,15.2,44.0,2022-02-10 15:48
357864098056037,420,15.1,44.1,2022-02-10 15:53
357864098056037,422,15.1,44.3,2022-02-10 15:58
357864098056037,420,15.1,44.4,2022-02-10 16:03
357864098056037,421,15.0,44.6,2022-02-10 16:08
357864098056037,422,15.0,44.7,2022-02-10 16:13
357864098056037,425,14.9,44.9,2022-02-10 16:18
357864098056037,426,14.9,45.1,2022-02-10 16:23
357864098056037,426,14.8,45.3,2022-02-10 16:28
357864098056037,424,14.8,45.6,2022-02-10 16:33
357864098056037,427,14.8,45.7,2022-02-10 16:38
357864098056037,427,14.7,45.7,2022-02-10 16:43
357864098056037,427,14.7,45.9,2022-02-10 16:48
357864098056037,426,14.7,46.0,2022-02-10 16:53
357864098056037,428,14.6,46.2,2022-02-10 16:58
357864098056037,431,14.6,46.1,2022-02-10 17:03
357864098056037,429,14.5,46.4,2022-02-10 17:08
357864098056037,432,14.5,46.1,2022-02-10 17:13
357864098056037,436,14.5,46.0,2022-02-10 17:18
357864098056037,435,14.4,45.9,2022-02-10 17:23
357864098056037,436,14.4,45.9,2022-02-10 17:28
357864098056037,434,14.4,45.9,2022-02-10 17:34
357864098056037,437,14.4,45.9,2022-02-10 17:39
357864098056037,441,14.4,45.8,2022-02-10 17:44
357864098056037,441,14.3,46.0,2022-02-10 17:49
357864098056037,442,14.3,45.9,2022-02-10 17:54
357864098056037,442,14.3,46.0,2022-02-10 17:59
357864098056037,444,14.3,45.9,2022-02-10 18:04
357864098056037,442,14.2,46.0,2022-02-10 18:09
357864098056037,443,14.2,46.0,2022-02-10 18:14
357864098056037,444,14.2,46.0,2022-02-10 18:19
357864098056037,447,14.2,45.9,2022-02-10 18:24
357864098056037,448,14.1,46.0,2022-02-10 18:29
357864098056037,446,14.1,45.9,2022-02-10 18:34
357864098056037,449,14.1,45.9,2022-02-10 18:39
357864098056037,449,14.1,45.9,2022-02-10 18:44
357864098056037,450,14.1,45.9,2022-02-10 18:49
357864098056037,450,14.1,45.8,2022-02-10 18:54
357864098056037,450,14.0,45.9,2022-02-10 18:59
357864098056037,451,14.0,45.9,2022-02-10 19:04
357864098056037,450,14.0,45.8,2022-02-10 19:09
357864098056037,449,14.0,45.9,2022-02-10 19:14
357864098056037,449,14.0,45.8,2022-02-10 19:19
357864098056037,452,14.0,45.9,2022-02-10 19:24
357864098056037,452,14.0,45.8,2022-02-10 19:29
357864098056037,453,13.9,45.8,2022-02-10 19:34
357864098056037,455,13.9,45.8,2022-02-10 19:39
357864098056037,452,13.9,45.8,2022-02-10 19:44
357864098056037,455,14.0,45.7,2022-02-10 19:49
357864098056037,459,13.9,45.7,2022-02-10 19:54
357864098056037,456,13.9,45.7,2022-02-10 19:59
357864098056037,458,13.9,45.7,2022-02-10 20:04
357864098056037,459,13.9,45.5,2022-02-10 20:09
357864098056037,459,13.9,45.5,2022-02-10 20:14
357864098056037,460,13.9,45.4,2022-02-10 20:19
357864098056037,462,13.9,45.5,2022-02-10 20:24
357864098056037,463,13.9,45.6,2022-02-10 20:29
357864098056037,462,13.8,45.6,2022-02-10 20:34
357864098056037,463,13.8,45.6,2022-02-10 20:39
357864098056037,462,13.8,45.7,2022-02-10 20:44
357864098056037,462,13.8,45.6,2022-02-10 20:49
357864098056037,464,13.8,45.7,2022-02-10 20:54
357864098056037,464,13.8,45.7,2022-02-10 20:59
357864098056037,466,13.8,45.6,2022-02-10 21:04
357864098056037,464,13.8,45.7,2022-02-10 21:10
357864098056037,468,13.8,45.7,2022-02-10 21:15
357864098056037,466,13.8,45.7,2022-02-10 21:20
357864098056037,466,13.8,45.7,2022-02-10 21:25
357864098056037,470,13.8,45.7,2022-02-10 21:30
357864098056037,471,13.8,45.7,2022-02-10 21:35
357864098056037,470,13.8,45.7,2022-02-10 21:40
357864098056037,469,13.8,45.7,2022-02-10 21:45
357864098056037,472,13.8,45.8,2022-02-10 21:50
